slice_id,stream,detector,mode,region_idx,region_label,onset_sec,width_sec,width_def,n_roi,strength,strength_unit,frame_interval_sec,date,mouse_id,group_id,n_roi_recorded,subject_id,center_sec,n_events,span_sec,core_n_events,core_n_roi,core_first_sec,core_span_sec,amplitude,member_amp_median,member_width_median,peak_coactivity,gap_sec,half_aperture_sec,min_interval_sec
20240708_13,combined,loco,threshold,2,SB222200,1884.0,0.599999999999909,tightness,16,9.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,1884.3,23,9.799999999999955,22,16,1883.3,6.0,2.6666666666666665,0.04642705,2.1,14,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,1903.1,0.3000000000001819,tightness,10,6.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,1903.25,18,9.799999999999955,18,10,1898.4,9.799999999999955,1.0204081632653108,0.03857855,1.2,7,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,1958.5,9.799999999999955,tightness,30,22.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,1963.4,68,9.799999999999955,51,30,1958.5,3.2999999999999545,9.090909090909216,0.0638887,2.5,30,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,1996.0,0.7999999999999545,tightness,15,7.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,1996.4,24,9.699999999999818,22,14,1991.4,5.7999999999999545,2.413793103448295,0.08061835,2.1,14,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2026.0,0.599999999999909,tightness,16,9.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2026.3,18,8.099999999999909,18,16,2021.7,8.099999999999909,1.9753086419753307,0.032512849999999996,1.9,12,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2035.0,0.5,tightness,13,6.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2035.25,14,4.100000000000136,14,13,2033.6,4.100000000000136,3.1707317073169676,0.03267285,1.4,11,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2046.3,13.399999999999864,tightness,22,13.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2053.0,44,13.399999999999864,26,20,2052.9,6.799999999999727,2.941176470588353,0.0455729,1.7,15,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2069.5,17.300000000000182,tightness,32,13.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2078.15,66,17.300000000000182,28,23,2075.3,3.699999999999818,6.216216216216522,0.04220055,1.75,22,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2095.2,0.40000000000009095,tightness,12,8.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2095.3999999999996,20,6.400000000000091,20,12,2091.6,6.400000000000091,1.8749999999999734,0.05087125,2.7,11,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2125.7,7.700000000000273,tightness,18,6.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2129.55,22,8.5,12,11,2129.8,4.099999999999909,2.6829268292683524,0.037618650000000003,1.6,10,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2155.2,1.2000000000002728,tightness,18,11.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2155.8,19,1.6000000000003638,19,18,2155.2,1.6000000000003638,11.249999999997442,0.0216992,1.9,18,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2186.4,0.900000000000091,tightness,27,22.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2186.8500000000004,33,8.400000000000091,32,27,2183.0,4.699999999999818,5.744680851064052,0.0269169,1.9,26,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2200.9,0.599999999999909,tightness,9,7.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2201.2,9,4.199999999999818,8,8,2200.9,0.599999999999909,13.333333333335354,0.0153203,1.8,8,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2214.8,1.3999999999996362,tightness,22,13.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2215.5,28,3.900000000000091,28,22,2213.0,3.900000000000091,5.641025641025509,0.02338615,1.95,22,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2244.1,1.2000000000002728,tightness,31,19.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2244.7,34,9.400000000000091,33,31,2240.2,5.5,5.636363636363637,0.0340652,1.9,29,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2276.9,0.6999999999998181,tightness,31,26.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2277.25,34,5.299999999999727,34,31,2272.3,5.299999999999727,5.849056603773886,0.053453799999999996,2.1,30,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2292.2,1.900000000000091,tightness,26,14.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2293.1499999999996,42,7.900000000000091,41,26,2291.5,4.800000000000182,5.416666666666462,0.0481599,2.1,25,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2352.0,0.8000000000001819,tightness,21,16.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2352.4,24,1.699999999999818,24,21,2351.5,1.699999999999818,12.35294117647191,0.06097785,2.25,21,2.5,5.0,0.1
20240708_13,combined,loco,threshold,2,SB222200,2366.6,0.8000000000001819,tightness,15,10.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2367.0,19,4.800000000000182,18,14,2365.5,1.900000000000091,7.368421052631226,0.05306165,2.4,14,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2425.2,0.900000000000091,tightness,25,15.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2425.6499999999996,29,6.900000000000091,29,25,2421.4,6.900000000000091,3.6231884057970536,0.0341193,1.9,24,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2464.8,1.099999999999909,tightness,34,26.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2465.3500000000004,47,6.099999999999909,47,34,2464.0,6.099999999999909,5.573770491803362,0.0530541,2.2,33,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2497.4,1.0,tightness,26,17.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2497.9,27,3.400000000000091,27,26,2495.2,3.400000000000091,7.647058823529207,0.0551495,1.9,24,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2536.2,1.1000000000003638,tightness,31,21.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2536.75,36,2.900000000000091,36,31,2534.4,2.900000000000091,10.689655172413458,0.0606103,2.0,30,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2550.2,4.300000000000182,tightness,25,10.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2552.35,41,6.700000000000273,41,25,2550.2,6.700000000000273,3.731343283581938,0.0538214,2.1,15,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2579.1,0.40000000000009095,tightness,13,10.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2579.3,15,3.5,15,13,2576.0,3.5,3.7142857142857144,0.0237078,1.9,11,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2609.9,0.7999999999997272,tightness,28,23.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2610.3,32,2.0,32,28,2609.9,2.0,14.0,0.03746965,2.3,28,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2645.1,0.5,tightness,15,11.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2645.35,16,4.799999999999727,16,15,2640.8,4.799999999999727,3.1250000000001776,0.01798965,2.45,13,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2677.4,0.7999999999997272,tightness,15,5.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2677.8,18,5.699999999999818,18,15,2675.0,5.699999999999818,2.631578947368505,0.01944835,2.0,12,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2691.5,9.0,tightness,33,27.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2696.0,66,9.700000000000273,33,31,2691.2,1.2000000000002728,25.83333333332746,0.0404468,2.1,31,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2747.9,0.29999999999972715,tightness,13,8.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2748.05,15,8.300000000000182,8,8,2747.9,0.29999999999972715,26.66666666669092,0.0198043,1.9,8,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2772.6,0.8000000000001819,tightness,11,5.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2773.0,16,8.099999999999909,14,11,2772.2,2.100000000000364,5.23809523809433,0.02219445,2.7,11,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2815.2,1.400000000000091,tightness,25,9.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2815.8999999999996,33,6.199999999999818,33,25,2812.9,6.199999999999818,4.032258064516247,0.0421991,2.0,21,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2833.0,0.599999999999909,tightness,19,16.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2833.3,21,1.300000000000182,21,19,2833.0,1.300000000000182,14.61538461538257,0.0230892,1.8,19,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2842.1,7.400000000000091,tightness,23,15.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2845.8,38,9.099999999999909,27,20,2840.9,4.400000000000091,4.545454545454452,0.0386472,2.1,19,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2874.8,0.5,tightness,15,15.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2875.05,19,1.0,19,15,2874.3,1.0,15.0,0.0286768,2.3,15,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2890.4,0.40000000000009095,tightness,16,10.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2890.6000000000004,20,7.599999999999909,19,15,2886.9,4.799999999999727,3.1250000000001776,0.0277759,2.2,14,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2907.1,0.599999999999909,tightness,22,20.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2907.3999999999996,24,4.5,23,21,2907.1,0.599999999999909,35.00000000000531,0.0385104,1.9,21,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2930.7,7.900000000000091,tightness,23,7.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2934.6499999999996,29,8.799999999999727,16,14,2934.4,4.199999999999818,3.333333333333478,0.02154455,2.3,13,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2949.9,0.900000000000091,tightness,20,9.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2950.3500000000004,22,7.0,20,18,2947.4,3.400000000000091,5.294117647058682,0.022722199999999998,1.8,18,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2963.5,1.599999999999909,tightness,28,21.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2964.3,46,1.599999999999909,46,28,2963.5,1.599999999999909,17.500000000000995,0.017181250000000002,2.2,28,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,2998.4,1.699999999999818,tightness,31,13.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,2999.25,47,9.0,47,31,2994.9,9.0,3.4444444444444446,0.0491553,2.6,28,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3008.8,8.899999999999636,tightness,27,24.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3013.25,52,9.099999999999909,28,26,3008.8,0.7999999999997272,32.500000000011084,0.0380292,1.6,26,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3050.7,1.2000000000002728,tightness,20,10.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3051.3,22,4.800000000000182,21,19,3049.7,2.200000000000273,8.636363636362566,0.0237224,2.4,19,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3081.5,1.300000000000182,tightness,23,17.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3082.15,31,2.099999999999909,31,23,3080.9,2.099999999999909,10.952380952381427,0.0215633,2.0,23,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3101.8,0.6999999999998181,tightness,22,18.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3102.15,23,3.5,22,21,3101.8,0.6999999999998181,30.000000000007795,0.02847035,2.0,21,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3120.8,1.0,tightness,27,20.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3121.3,29,3.899999999999636,28,26,3120.8,1.0,26.0,0.0179918,1.95,26,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3176.3,1.199999999999818,tightness,20,13.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3176.9,21,1.199999999999818,21,20,3176.3,1.199999999999818,16.666666666669194,0.0202993,2.2,20,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3251.5,0.1999999999998181,tightness,11,11.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3251.6,11,0.1999999999998181,11,11,3251.5,0.1999999999998181,55.00000000005002,0.0246818,1.9,11,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3268.1,0.900000000000091,tightness,26,23.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3268.55,38,0.900000000000091,38,26,3268.1,0.900000000000091,28.88888888888597,0.0295893,2.6,26,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3286.6,0.599999999999909,tightness,8,6.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3286.8999999999996,8,0.599999999999909,8,8,3286.6,0.599999999999909,13.333333333335354,0.019269599999999998,1.8,8,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3300.8,1.199999999999818,tightness,16,6.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3301.4,17,6.800000000000182,16,15,3298.1,3.900000000000091,3.8461538461537566,0.05156995,1.95,14,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3332.9,0.40000000000009095,tightness,8,5.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3333.1000000000004,8,1.2999999999997272,8,8,3332.9,1.2999999999997272,6.153846153847446,0.01496275,1.1,8,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3396.3,0.5,tightness,7,5.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3396.55,7,2.399999999999636,7,7,3396.3,2.399999999999636,2.916666666667109,0.0155321,1.8,7,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3410.6,0.8000000000001819,tightness,9,6.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3411.0,9,6.599999999999909,8,8,3410.6,2.0,4.0,0.018698399999999997,2.05,8,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3483.0,0.5,tightness,11,11.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3483.25,13,0.8000000000001819,13,11,3482.7,0.8000000000001819,13.749999999996874,0.0214539,2.0,11,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3506.1,0.7000000000002728,tightness,11,10.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3506.45,12,0.7000000000002728,12,11,3506.1,0.7000000000002728,15.714285714279589,0.01488635,1.9,11,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3527.6,1.599999999999909,tightness,20,7.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3528.3999999999996,27,4.800000000000182,27,20,3525.2,4.800000000000182,4.166666666666509,0.0302533,2.5,18,2.5,5.0,0.1
20240708_13,combined,loco,threshold,NA,NA,3552.7,0.5,tightness,7,5.0,local_coincidence_coactivity,0.1,20240708,38,MALE,34,38,3552.95,7,1.6000000000003638,7,7,3552.7,1.6000000000003638,4.374999999999005,0.0124546,1.8,7,2.5,5.0,0.1
20240708_13,combined,sce,threshold,1,baseline,600.0,9.599999999999909,tightness,17,17.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,604.8,24,9.899999999999977,19,16,599.9,4.2000000000000455,3.8095238095237685,0.0250808,1.0,13,2.5,5.0,0.1
20240708_13,combined,sce,threshold,1,baseline,610.0,9.0,tightness,18,18.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,614.5,23,8.800000000000068,13,12,609.8,2.1000000000000227,5.714285714285652,0.0244256,1.5,12,2.5,5.0,0.1
20240708_13,combined,sce,threshold,1,baseline,880.0,9.100000000000023,tightness,12,13.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,884.55,19,9.0,19,12,880.5,9.0,1.3333333333333333,0.0303892,1.1,8,2.5,5.0,0.1
20240708_13,combined,sce,threshold,1,baseline,1020.0,9.099999999999909,tightness,20,18.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1024.55,26,9.600000000000023,26,20,1019.6,9.600000000000023,2.0833333333333286,0.032796950000000005,1.7,17,2.5,5.0,0.1
20240708_13,combined,sce,threshold,1,baseline,1110.0,8.700000000000045,tightness,10,15.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1114.35,12,8.0,9,9,1116.8,2.400000000000091,3.749999999999858,0.0175181,1.8,9,2.5,5.0,0.1
20240708_13,combined,sce,threshold,1,baseline,1150.0,4.900000000000091,tightness,26,25.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1152.45,34,7.7000000000000455,34,26,1148.0,7.7000000000000455,3.376623376623357,0.0217281,2.3,23,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,1410.0,7.400000000000091,tightness,33,33.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1413.7,43,7.400000000000091,43,33,1410.6,7.400000000000091,4.459459459459405,0.0358669,2.1,30,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,1450.0,8.5,tightness,6,24.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1454.25,8,7.7999999999999545,8,6,1451.4,7.7999999999999545,0.7692307692307737,0.051720499999999996,0.7,4,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,1560.0,5.599999999999909,tightness,28,28.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1562.8,32,8.5,29,28,1563.7,2.7999999999999545,10.000000000000162,0.0345842,1.8,27,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,1710.0,6.599999999999909,tightness,32,32.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1713.3,40,9.0,38,32,1711.9,5.699999999999818,5.614035087719477,0.02606135,1.8,29,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,1760.0,9.0,tightness,22,22.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1764.5,29,9.0,29,22,1760.1,9.0,2.4444444444444446,0.0311726,1.8,17,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,1800.0,8.700000000000045,tightness,19,18.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1804.35,24,8.299999999999955,24,19,1799.5,8.299999999999955,2.2891566265060366,0.0370721,1.9,11,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,1860.0,9.5,tightness,33,33.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1864.75,49,8.899999999999864,45,33,1860.4,1.7999999999999545,18.333333333333798,0.0363488,2.1,33,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,1950.0,9.700000000000045,tightness,19,18.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1954.85,28,9.799999999999955,28,19,1949.9,9.799999999999955,1.9387755102040907,0.04709115,1.7,14,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,1960.0,9.200000000000045,tightness,30,30.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,1964.6,58,9.600000000000136,38,30,1959.6,2.2000000000000455,13.636363636363354,0.06787775,2.5,30,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2050.0,7.0,tightness,16,21.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2053.5,16,7.900000000000091,15,15,2052.9,4.199999999999818,3.571428571428726,0.0467283,1.7,13,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2070.0,9.0,tightness,32,26.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2074.5,47,9.5,28,23,2075.3,3.699999999999818,6.216216216216522,0.04220055,1.75,22,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2080.0,4.699999999999818,tightness,25,18.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2082.35,47,9.900000000000091,25,21,2077.4,1.599999999999909,13.125000000000746,0.0395591,1.8,21,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2150.0,6.700000000000273,tightness,19,18.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2153.3500000000004,21,7.900000000000091,19,18,2155.2,1.6000000000003638,11.249999999997442,0.0216992,1.9,18,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2180.0,7.299999999999727,tightness,27,27.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2183.6499999999996,34,7.299999999999727,34,27,2180.4,7.299999999999727,3.6986301369864396,0.0269169,1.9,26,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2210.0,6.700000000000273,tightness,24,23.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2213.3500000000004,31,7.800000000000182,28,22,2213.0,3.900000000000091,5.641025641025509,0.02338615,1.95,22,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2240.0,9.400000000000091,tightness,31,31.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2244.7,34,9.400000000000091,33,31,2240.2,5.5,5.636363636363637,0.0340652,1.9,29,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2270.0,7.299999999999727,tightness,31,31.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2273.6499999999996,37,8.599999999999909,37,31,2269.0,8.599999999999909,3.6046511627907356,0.05096,2.1,30,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2290.0,4.800000000000182,tightness,27,26.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2292.4,46,8.900000000000091,41,26,2291.5,4.800000000000182,5.416666666666462,0.0481599,2.1,25,2.5,5.0,0.1
20240708_13,combined,sce,threshold,2,SB222200,2350.0,7.400000000000091,tightness,21,22.0,binned_coactivity_roi_count,0.1,20240708,38,MALE,34,38,2353.7,24,1.699999999999818,24,21,2351.5,1.699999999999818,12.35294117647191,0.06097785,2.25,21,2.5,5.0,0.1
